"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"297",9.04330542570287e-211,1.25514415646833,0.723,0.284,3.3960324865142e-206,"pDC","CDK2AP2"
"298",1.47716225548443e-210,1.02729734713313,0.613,0.193,5.54718741802069e-206,"pDC","LDLRAD4"
"299",7.79849906640807e-209,0.966126264034898,0.578,0.173,2.92857035440822e-204,"pDC","WDFY2"
"300",1.81950389540146e-208,0.869027546981024,0.472,0.123,6.83278297840111e-204,"pDC","NADK"
"301",3.48971814960874e-207,0.961724367926604,0.433,0.107,1.31049385672257e-202,"pDC","PBX3"
"302",1.32096366572785e-205,1.65637871900804,0.827,0.41,4.9606148539078e-201,"pDC","TXN"
"303",2.91880475726209e-204,-3.10424063375928,0.085,0.646,1.09609875049463e-199,"pDC","IFITM1"
"304",1.25510248531122e-202,0.796266171702073,0.45,0.112,4.71328636308924e-198,"pDC","UNC119"
"305",8.01151555858117e-201,1.18095417444446,0.887,0.543,3.00856443771399e-196,"pDC","ERP29"
"306",3.66902860848383e-200,0.747026821937549,0.684,0.22,1.37783031334393e-195,"pDC","STMN1"
"307",1.05407307699536e-199,0.737299308888539,0.303,0.058,3.95836062604066e-195,"pDC","AHI1"
"308",1.59501873755903e-198,0.620048776606882,0.333,0.067,5.98977386515542e-194,"pDC","SNX18"
"309",1.87337530417597e-198,1.11104419033239,0.493,0.135,7.03508627977202e-194,"pDC","RGS2"
"310",1.58832657606998e-197,1.09750698657885,0.863,0.401,5.96464279111561e-193,"pDC","PRKCB"
"311",1.36241222698373e-195,0.838931254928375,0.476,0.128,5.11626663599199e-191,"pDC","ELMSAN1"
"312",1.56006285240915e-195,1.0267374009349,0.645,0.22,5.85850402965209e-191,"pDC","MAP3K2"
"313",9.08081823483104e-195,0.693696041239267,0.437,0.108,3.4101196717261e-190,"pDC","PRKCD"
"314",1.46734976809655e-194,0.831321036510255,0.414,0.103,5.51033858413296e-190,"pDC","HYOU1"
"315",8.85647023613363e-193,1.00420688631535,0.586,0.192,3.32587026777526e-188,"pDC","RAP1GDS1"
"316",1.50977037399928e-192,-2.6935248704138,0.122,0.641,5.66964068547948e-188,"pDC","KLF2"
"317",1.56831995173145e-192,1.11794769969704,0.596,0.201,5.88951191473713e-188,"pDC","USP24"
"318",1.97034179524828e-190,0.755160678648497,0.307,0.059,7.39922454369585e-186,"pDC","ARHGAP24"
"319",2.27031136074621e-189,0.975786882973582,0.493,0.142,8.52570025301024e-185,"pDC","SLC20A1"
"320",4.240673638424e-189,0.842793178912703,0.556,0.175,1.59250017143736e-184,"pDC","ERCC1"
"321",1.05469753372489e-188,0.789960703812676,0.37,0.085,3.9607056483971e-184,"pDC","CREB3L2"
"322",1.44852551920243e-188,0.620946148748944,0.516,0.137,5.43964788226087e-184,"pDC","CD36"
"323",8.33905229360001e-186,0.85094534361579,0.45,0.122,3.13156430781561e-181,"pDC","SMC6"
"324",2.01798859148121e-185,0.881721220927816,0.573,0.18,7.57815255758939e-181,"pDC","CCDC69"
"325",1.20799614575739e-184,0.752770063551934,0.345,0.077,4.53638792616274e-180,"pDC","CEP128"
"326",3.68554044025072e-184,0.782329549370879,0.44,0.118,1.38403100152735e-179,"pDC","MFSD12"
"327",5.24532610292158e-182,0.726334998490747,0.31,0.065,1.96977731143014e-177,"pDC","TATDN3"
"328",2.2296055063445e-179,0.94945894198159,0.704,0.282,8.37283755797549e-175,"pDC","DBNL"
"329",2.15883145859567e-178,1.09115295627505,0.854,0.49,8.10705977646431e-174,"pDC","PARK7"
"330",2.7699010819026e-178,0.915097136298191,0.524,0.165,1.04018095328688e-173,"pDC","NUDT22"
"331",1.88313712877773e-177,0.812741149338568,0.389,0.097,7.07174485969901e-173,"pDC","HIVEP1"
